match_id,shot_amnt,shot_xgs,poi_bin_pmf,execution_time_ns
3890286,23,"[0.011901847, 0.047831345, 0.5570696, 0.0076355846, 0.0811283, 0.0101078, 0.04174562, 0.10200042, 0.026034592, 0.039167803, 0.012019898, 0.08850874, 0.08493849, 0.010425857, 0.24122588, 0.02318305, 0.022597987, 0.05585997, 0.02422892, 0.04441942, 0.037454844, 0.05471277, 0.05534432]","[1.35400359e-01 3.40405632e-01 3.09789146e-01 1.53112060e-01
 4.85190546e-02 1.07654863e-02 1.76389139e-03 2.20920279e-04
 2.16511480e-05 1.68725444e-06 1.05694728e-07 5.35924473e-09
 2.20767024e-10 7.39470979e-12 2.01237450e-13 4.65457828e-15
 2.96866413e-16 1.78015091e-16 2.17118367e-16 2.33212285e-16
 2.55825037e-16 2.26440425e-16 1.91701138e-16 1.95708555e-16]",139031.3
3890285,28,"[0.015150866, 0.05886244, 0.05967654, 0.06152949, 0.025654426, 0.0666285, 0.009154995, 0.0667265, 0.014404118, 0.12205185, 0.042663686, 0.07414447, 0.7835, 0.13286206, 0.05034932, 0.14400682, 0.027382903, 0.052162953, 0.012095052, 0.17314826, 0.023194099, 0.0532079, 0.034257676, 0.49240527, 0.04030672, 0.04122283, 0.7835, 0.054698873]","[5.17602753e-03 5.07728042e-02 1.78367516e-01 2.86343801e-01
 2.54878992e-01 1.45090181e-01 5.77270682e-02 1.69954718e-02
 3.84779374e-03 6.88255033e-04 9.91771249e-05 1.16785834e-05
 1.13555743e-06 9.18550547e-08 6.21237957e-09 3.52338290e-10
 1.67757693e-11 6.70272540e-13 2.26142415e-14 8.29089401e-16
 1.89572750e-16 1.65015571e-16 1.87350135e-16 2.22044605e-16
 2.22044605e-16 3.33066907e-16 3.05311332e-16 2.49800181e-16
 2.46330734e-16]",146597.91
3890284,19,"[0.025579067, 0.11526394, 0.014107106, 0.49972603, 0.049517214, 0.043403618, 0.61772746, 0.076954976, 0.023842435, 0.08422462, 0.08174817, 0.056959476, 0.8087582, 0.10193755, 0.88364846, 0.06930558, 0.22071695, 0.051574327, 0.18293639]","[1.18601725e-03 1.87455324e-02 1.01071343e-01 2.41680264e-01
 2.97727802e-01 2.10273944e-01 9.38311207e-02 2.83417204e-02
 6.07011036e-03 9.50661888e-04 1.11023861e-04 9.77529140e-06
 6.51257950e-07 3.27207279e-08 1.22605673e-09 3.35502858e-11
 6.47204512e-13 8.50708393e-15 2.77555756e-16 2.04697370e-16]",127590.04
3890283,19,"[0.053610552, 0.055958368, 0.09728155, 0.040185813, 0.08053232, 0.08591852, 0.05214882, 0.014117449, 0.057081725, 0.10178214, 0.053380463, 0.15372987, 0.06313053, 0.78433526, 0.043685313, 0.017293101, 0.0388415, 0.038152438, 0.021822255]","[7.08320073e-02 3.39869590e-01 3.43306139e-01 1.74984853e-01
 5.61380591e-02 1.25294205e-02 2.05634825e-03 2.56675999e-04
 2.48873524e-05 1.89878771e-06 1.14769123e-07 5.50497343e-09
 2.08880240e-10 6.21769606e-12 1.43289948e-13 2.75659080e-15
 2.77555756e-16 2.64545330e-16 2.58690638e-16 2.34296089e-16]",126292.07
3890281,26,"[0.05742532, 0.028574776, 0.05326997, 0.03547912, 0.04718911, 0.055294458, 0.01566615, 0.050766177, 0.030972479, 0.020326348, 0.1947264, 0.039380286, 0.0059827794, 0.05688537, 0.4796525, 0.028950935, 0.01274616, 0.0066800658, 0.0054856003, 0.043150373, 0.14810437, 0.0045893695, 0.09867252, 0.016473234, 0.0069307997, 0.026119402]","[1.65959723e-01 3.52339080e-01 2.92734897e-01 1.36676171e-01
 4.16559063e-02 8.99078300e-03 1.44544035e-03 1.79040637e-04
 1.74938399e-05 1.37117996e-06 8.72546574e-08 4.54579213e-09
 1.94964394e-10 6.90549950e-12 2.02435151e-13 5.12727380e-15
 3.36231813e-16 2.34138461e-16 2.18848961e-16 2.12368074e-16
 1.99408183e-16 2.05724064e-16 2.12608778e-16 2.11775650e-16
 2.42779563e-16 2.68956287e-16 2.47992692e-16]",132477.86
3890280,23,"[0.031239524, 0.007268704, 0.02725745, 0.02096058, 0.03352936, 0.046123795, 0.011747047, 0.0120773455, 0.22444215, 0.08283622, 0.022494512, 0.02869461, 0.0808279, 0.05544576, 0.24157222, 0.11563096, 0.38605136, 0.029788435, 0.19923538, 0.7835, 0.026559412, 0.018261338, 0.24411999]","[2.41849408e-02 1.48022030e-01 2.85019668e-01 2.81141309e-01
 1.69446090e-01 6.81880839e-02 1.93139626e-02 3.98836953e-03
 6.15923189e-04 7.25166818e-05 6.60644126e-06 4.70960885e-07
 2.64833807e-08 1.18061560e-09 4.18076255e-11 1.17484718e-12
 2.63540275e-14 7.24457115e-16 1.97265080e-16 1.88283486e-16
 1.89485027e-16 1.68629276e-16 1.33161881e-16 1.57353534e-16]",130248.42
3890279,20,"[0.06509427, 0.066409975, 0.042546302, 0.19337523, 0.8822858, 0.007205806, 0.79681826, 0.7623895, 0.047200304, 0.03635055, 0.07587215, 0.051051587, 0.06590068, 0.006469424, 0.1126426, 0.04884721, 0.7835, 0.029780857, 0.06869129, 0.08016147]","[4.31621683e-04 8.35044139e-03 6.02596152e-02 2.04815089e-01
 3.35265624e-01 2.49731183e-01 1.05788772e-01 2.89796619e-02
 5.52544175e-03 7.66442444e-04 7.94598100e-05 6.25323585e-06
 3.76120885e-07 1.72794669e-08 6.01367350e-10 1.55863239e-11
 2.92578461e-13 4.11823353e-15 3.05311332e-16 1.94289029e-16
 1.80411242e-16]",115189.16
3890278,24,"[0.051628817, 0.0738927, 0.32928625, 0.15168086, 0.00824703, 0.007429551, 0.07404113, 0.015670722, 0.124230884, 0.049132396, 0.062237654, 0.02102481, 0.0722044, 0.12560211, 0.037616465, 0.7835, 0.026957916, 0.7835, 0.03845989, 0.08356888, 0.27036208, 0.06623405, 0.123875, 0.09472183]","[5.81199242e-03 5.54571602e-02 1.86926894e-01 2.84569344e-01
 2.48320858e-01 1.41245015e-01 5.64880259e-02 1.66705284e-02
 3.75013919e-03 6.57623356e-04 9.13011446e-05 1.01411820e-05
 9.07058841e-07 6.55366903e-08 3.82544001e-09 1.79875545e-10
 6.77224683e-12 2.02372841e-13 4.92965044e-15 2.80428892e-16
 2.08166817e-16 1.90819582e-16 2.23779328e-16 2.40692882e-16
 2.26923515e-16]",129235.91
3890277,21,"[0.023317989, 0.0347374, 0.22551115, 0.010508673, 0.09149377, 0.056789353, 0.25978673, 0.019161673, 0.03133804, 0.006233619, 0.030397497, 0.0060743517, 0.078393355, 0.026246855, 0.7835, 0.06267689, 0.026246563, 0.1799961, 0.13284452, 0.005776458, 0.015641417]","[5.14590620e-02 2.66986872e-01 3.47627232e-01 2.22384754e-01
 8.54386761e-02 2.17011586e-02 3.85448522e-03 4.96540935e-04
 4.75699484e-05 3.44901986e-06 1.91522580e-07 8.20567861e-09
 2.72164012e-10 6.98417821e-12 1.38217562e-13 2.30978431e-15
 2.56739074e-16 2.22911967e-16 2.35922393e-16 2.70616862e-16
 2.77555756e-16 2.35922393e-16]",125478.18
3890276,27,"[0.016934795, 0.06761951, 0.052711584, 0.077056214, 0.07979955, 0.0066083893, 0.11588137, 0.053608604, 0.023377938, 0.044120174, 0.09507892, 0.20903794, 0.25203675, 0.021665912, 0.045857914, 0.02947337, 0.22880894, 0.21135116, 0.062445197, 0.13977389, 0.009971799, 0.0060478346, 0.04304171, 0.16638859, 0.2653368, 0.14935498, 0.11776497]","[5.89178605e-02 1.83334689e-01 2.65910100e-01 2.39151054e-01
 1.49687884e-01 6.93804938e-02 2.47416106e-02 6.96303985e-03
 1.57407941e-03 2.89446756e-04 4.36828439e-05 5.44443956e-06
 5.62657433e-07 4.83193329e-08 3.44973397e-09 2.04517795e-10
 1.00399793e-11 4.06432700e-13 1.36609474e-14 5.44703171e-16
 2.23779328e-16 2.38524478e-16 2.30718222e-16 2.08708918e-16
 2.22044605e-16 2.35922393e-16 2.56739074e-16 2.53269627e-16]",138422.17
3890275,21,"[0.1384919, 0.22508949, 0.12227569, 0.020006808, 0.024775758, 0.037144937, 0.09519161, 0.06645269, 0.17786776, 0.15752305, 0.011733604, 0.26375955, 0.7835, 0.045069784, 0.15641329, 0.07043764, 0.055067807, 0.10756386, 0.06238861, 0.029307855, 0.63617474]","[1.03909845e-02 7.87242718e-02 2.12082896e-01 2.83599299e-01
 2.28307157e-01 1.22940692e-01 4.71336165e-02 1.33824629e-02
 2.88740414e-03 4.81510069e-04 6.27308794e-05 6.42248182e-06
 5.17695504e-07 3.27904996e-08 1.62236935e-09 6.20437712e-11
 1.80409507e-12 3.90703095e-14 8.04911693e-16 1.52655666e-16
 2.08166817e-16 2.49800181e-16]",126327.91
3890274,24,"[0.084578805, 0.020298397, 0.60480386, 0.049507037, 0.018530708, 0.012494918, 0.37115133, 0.06826012, 0.06014509, 0.12347685, 0.08295052, 0.097740255, 0.005296845, 0.21884103, 0.12248628, 0.08534446, 0.15728325, 0.06443845, 0.01606898, 0.91089225, 0.06831102, 0.5569935, 0.17530443, 0.20752224]","[1.51642925e-03 2.36743010e-02 1.02082544e-01 2.13222501e-01
 2.62090245e-01 2.10716762e-01 1.18463646e-01 4.87106632e-02
 1.51137769e-02 3.61725382e-03 6.78145664e-04 1.00626280e-04
 1.18930350e-05 1.12277895e-06 8.46311859e-08 5.07463933e-09
 2.40334091e-10 8.89097910e-12 2.53074905e-13 5.65151224e-15
 3.33066907e-16 2.22044605e-16 2.32452946e-16 2.30718222e-16
 2.08166817e-16]",122094.25
3890273,16,"[0.18353468, 0.013125718, 0.03421112, 0.057670437, 0.12571001, 0.02940702, 0.023696372, 0.024249196, 0.028048763, 0.0375986, 0.2779947, 0.00833456, 0.031669833, 0.099087544, 0.042761102, 0.033038873]","[3.20584674e-01 3.97785819e-01 2.07434741e-01 6.10772977e-02
 1.14919146e-02 1.47980648e-03 1.36083588e-04 9.18303928e-06
 4.62241709e-07 1.74921075e-08 4.97586126e-10 1.05505518e-11
 1.63868918e-13 2.02875911e-15 2.35922393e-16 2.63677968e-16
 2.77555756e-16]",107221.65
3890272,25,"[0.18376926, 0.07179521, 0.10839629, 0.009144114, 0.007331605, 0.024862725, 0.07120547, 0.04202087, 0.024226777, 0.07522468, 0.055364706, 0.090727344, 0.007328174, 0.0070148204, 0.031680863, 0.0907373, 0.066064134, 0.01890451, 0.044806387, 0.010718636, 0.11130586, 0.3553872, 0.035430696, 0.3001241, 0.7094991]","[3.77204888e-02 1.78433963e-01 2.97757532e-01 2.64105036e-01
 1.46808585e-01 5.59346989e-02 1.54450396e-02 3.20824335e-03
 5.14472705e-04 6.48655830e-05 6.51339227e-06 5.25469889e-07
 3.42473625e-08 1.80818713e-09 7.73623353e-11 2.67688139e-12
 7.47275505e-14 1.86070777e-15 2.63677968e-16 2.40692882e-16
 2.20309881e-16 1.81278603e-16 2.22044605e-16 2.25514052e-16
 2.49800181e-16 2.22044605e-16]",132695.68
3890271,30,"[0.024327802, 0.019956179, 0.12392437, 0.04172783, 0.0061794785, 0.20941474, 0.015414439, 0.01660448, 0.037035637, 0.34356657, 0.015897766, 0.077636264, 0.019130826, 0.02660631, 0.040993534, 0.24664585, 0.061691612, 0.018892186, 0.008226409, 0.14528458, 0.107642084, 0.20192257, 0.016236747, 0.055273913, 0.20518826, 0.124558166, 0.020641997, 0.0633371, 0.09643112, 0.007394645]","[7.14682596e-02 2.09282475e-01 2.81201152e-01 2.31097042e-01
 1.30594191e-01 5.40775256e-02 1.70724752e-02 4.22108885e-03
 8.33155656e-04 1.33155282e-04 1.74172385e-05 1.87999181e-06
 1.68509069e-07 1.26023380e-08 7.89135338e-10 4.14710514e-11
 1.83161746e-12 6.82095236e-14 2.34870717e-15 2.56888152e-16
 1.92262926e-16 1.96938548e-16 2.15417419e-16 2.44704430e-16
 2.51534904e-16 2.51534904e-16 2.32452946e-16 2.35922393e-16
 2.22044605e-16 1.94289029e-16 2.22044605e-16]",139343.04
3890270,29,"[0.4045285, 0.11768699, 0.06322155, 0.015116935, 0.118606545, 0.029893197, 0.01134418, 0.07577597, 0.04373874, 0.57754916, 0.113631666, 0.06833512, 0.07378551, 0.025878543, 0.06570985, 0.052201286, 0.04643954, 0.101855226, 0.2317732, 0.069691986, 0.7835, 0.05444679, 0.027615786, 0.04072575, 0.09868584, 0.46556675, 0.09466348, 0.3470162, 0.637461]","[1.21797520e-03 1.29854584e-02 5.71714033e-02 1.40484325e-01
 2.18735581e-01 2.32062391e-01 1.76171683e-01 9.92532454e-02
 4.27067377e-02 1.43618987e-02 3.84555869e-03 8.32126418e-04
 1.47228426e-04 2.14932033e-05 2.60648039e-06 2.63818871e-07
 2.23513579e-08 1.58683561e-09 9.43436232e-11 4.68583332e-12
 1.93764709e-13 6.84912196e-15 4.37258736e-16 2.20635142e-16
 2.22044605e-16 2.28983499e-16 2.25514052e-16 2.41126563e-16
 2.51101223e-16 2.55221191e-16]",141272.94
3890267,21,"[0.14164855, 0.041148778, 0.4403571, 0.28781137, 0.022574876, 0.12865119, 0.03913744, 0.12381453, 0.11426224, 0.04579572, 0.044456504, 0.039617054, 0.009093304, 0.08084383, 0.071106374, 0.026316775, 0.025792032, 0.061311234, 0.06592056, 0.03523223, 0.030973138]","[1.20010194e-01 2.93788050e-01 3.05294939e-01 1.83224725e-01
 7.24284700e-02 2.02831661e-02 4.21106236e-03 6.67988836e-04
 8.26441790e-05 8.08763661e-06 6.31794954e-07 3.96029506e-08
 1.99519642e-09 8.06387756e-11 2.60002089e-12 6.63956737e-14
 1.54130181e-15 2.78423118e-16 2.22044605e-16 1.57859836e-16
 1.94289029e-16 1.66533454e-16]",117891.4
3890266,36,"[0.02612876, 0.03661487, 0.024046484, 0.059660107, 0.104250744, 0.029323677, 0.017157216, 0.066413954, 0.019453013, 0.044004407, 0.04089917, 0.027664382, 0.043720607, 0.03041293, 0.03524448, 0.039423194, 0.18927687, 0.022966277, 0.0497082, 0.035703562, 0.0653152, 0.15623052, 0.042335436, 0.15019134, 0.14788479, 0.00934423, 0.024896355, 0.1101008, 0.7835, 0.31148568, 0.7835, 0.01954417, 0.013152984, 0.032814015, 0.03551937, 0.97189957]","[1.44128391e-04 6.37266490e-03 5.27604166e-02 1.72266637e-01
 2.67600579e-01 2.46896253e-01 1.53273212e-01 6.89914660e-02
 2.36387096e-02 6.37700198e-03 1.38821154e-03 2.48427695e-04
 3.70753362e-05 4.66679456e-06 4.99921422e-07 4.59032286e-08
 3.63335004e-09 2.49009198e-10 1.48259163e-11 7.68853217e-13
 3.49565076e-14 1.59244566e-15 2.91430156e-16 2.51592502e-16
 2.15737598e-16 2.21217901e-16 2.26435624e-16 2.15105711e-16
 1.65232411e-16 1.49186219e-16 1.52655666e-16 1.94289029e-16
 2.35922393e-16 2.49800181e-16 2.63677968e-16 2.60208521e-16
 2.61943245e-16]",149570.08
3890265,31,"[0.05119579, 0.029416649, 0.0318473, 0.08769506, 0.04883531, 0.01792175, 0.2243558, 0.022402804, 0.021987861, 0.15162022, 0.030963352, 0.022665575, 0.7835, 0.37207243, 0.05297578, 0.022945784, 0.03830366, 0.079166204, 0.022290016, 0.08748469, 0.07155249, 0.082928635, 0.042871542, 0.05890374, 0.08737974, 0.10120738, 0.009290506, 0.05087312, 0.054345563, 0.22264335, 0.12637453]","[1.70928803e-02 1.09761944e-01 2.34848185e-01 2.70969364e-01
 2.01806728e-01 1.06481567e-01 4.21181653e-02 1.29672511e-02
 3.19107735e-03 6.40027864e-04 1.06169607e-04 1.47299395e-05
 1.72394661e-06 1.71315959e-07 1.45251677e-08 1.05431320e-09
 6.56549554e-11 3.51114277e-12 1.61412550e-13 6.60582700e-15
 4.57966998e-16 2.63677968e-16 2.53269627e-16 2.27248775e-16
 1.92554306e-16 2.01227923e-16 2.22044605e-16 2.56739074e-16
 2.35922393e-16 1.97758476e-16 2.02095285e-16 1.89518540e-16]",143533.26
3890264,31,"[0.0089109, 0.026122723, 0.25396675, 0.025171598, 0.00978608, 0.05960403, 0.015004293, 0.010174098, 0.061741464, 0.07104065, 0.029036785, 0.082486324, 0.078945234, 0.026327021, 0.025949985, 0.023704238, 0.19139172, 0.058190793, 0.1946616, 0.008789837, 0.08640401, 0.2536781, 0.058447223, 0.005905524, 0.012492876, 0.0068434887, 0.0657938, 0.05658577, 0.17641772, 0.23782286, 0.047831975]","[8.45881633e-02 2.28774675e-01 2.86039666e-01 2.20060083e-01
 1.17015293e-01 4.58132190e-02 1.37411590e-02 3.24437229e-03
 6.14940134e-04 9.49519564e-05 1.20783115e-05 1.27665393e-06
 1.12863433e-07 8.38632541e-09 5.25582014e-10 2.78442379e-11
 1.24859845e-12 4.76702011e-14 1.80411242e-15 3.60822483e-16
 2.77555756e-16 2.22044605e-16 2.22911967e-16 1.80411242e-16
 2.04697370e-16 2.08166817e-16 2.22044605e-16 2.15105711e-16
 2.18575158e-16 2.44596010e-16 2.37657116e-16 1.94180609e-16]",148896.26
3890263,25,"[0.025345206, 0.026098013, 0.024662325, 0.038580287, 0.028018458, 0.027531035, 0.021910008, 0.07595118, 0.018629685, 0.064404435, 0.008022528, 0.07877194, 0.0058888826, 0.011133892, 0.06847974, 0.038042866, 0.08394459, 0.097690664, 0.22430825, 0.08745279, 0.162322, 0.009736082, 0.101812355, 0.018760663, 0.011331598]","[2.37681040e-01 3.62240101e-01 2.52738434e-01 1.07733074e-01
 3.15648585e-02 6.77599782e-03 1.10874291e-03 1.41980153e-04
 1.44920394e-05 1.19451466e-06 8.02464704e-08 4.42181065e-09
 2.00666289e-10 7.51529915e-12 2.32518432e-13 6.14265583e-15
 3.63424568e-16 2.43728648e-16 2.27248775e-16 2.55871713e-16
 2.26815094e-16 1.99493200e-16 2.28983499e-16 2.30718222e-16
 2.22044605e-16 2.08166817e-16]",150540.43
3890262,25,"[0.122702956, 0.02237332, 0.094167896, 0.026982317, 0.07722592, 0.046733223, 0.027141083, 0.09933899, 0.02125593, 0.009038216, 0.009201121, 0.066100754, 0.24387507, 0.5503014, 0.08312719, 0.7835, 0.105505064, 0.02953875, 0.104718715, 0.114564866, 0.106480695, 0.08346561, 0.009956578, 0.53249675, 0.05570758]","[8.69307287e-03 6.73291324e-02 1.90606537e-01 2.77050474e-01
 2.40597874e-01 1.38100407e-01 5.60701507e-02 1.68632713e-02
 3.87888399e-03 6.97846210e-04 9.97509968e-05 1.14510620e-05
 1.06302611e-06 8.01021852e-08 4.90447373e-09 2.43630960e-10
 9.77956084e-12 3.15286859e-13 8.30238656e-15 4.25874613e-16
 2.35922393e-16 2.42861287e-16 2.22044605e-16 2.22044605e-16
 2.49800181e-16 2.22044605e-16]",172480.08
3890261,21,"[0.060655955, 0.039256386, 0.06231756, 0.061370444, 0.067916505, 0.026440576, 0.052488748, 0.031739026, 0.95872676, 0.09648933, 0.045515284, 0.017484458, 0.034036662, 0.028270965, 0.013793438, 0.039503112, 0.2726961, 0.040417634, 0.20812409, 0.03019048, 0.027959602]","[1.07122890e-02 2.64440856e-01 3.72542601e-01 2.36056294e-01
 8.89747244e-02 2.25378397e-02 4.10816351e-03 5.62433575e-04
 5.94951204e-05 4.95629946e-06 3.29277761e-07 1.75792861e-08
 7.56775610e-10 2.62587478e-11 7.31350744e-13 1.64321681e-14
 5.16947596e-16 2.40259201e-16 2.22044605e-16 2.41126563e-16
 2.77555756e-16 2.22044605e-16]",146856.36
3890260,31,"[0.21104921, 0.014244123, 0.02694474, 0.24670026, 0.07711359, 0.1829719, 0.07173679, 0.008933643, 0.103168435, 0.24330766, 0.09561165, 0.032337997, 0.04716898, 0.062072188, 0.31023526, 0.07443392, 0.11939884, 0.06909123, 0.014812021, 0.048212063, 0.3499296, 0.12714502, 0.52278334, 0.01640408, 0.11149212, 0.05866001, 0.20278592, 0.10874053, 0.2413738, 0.06138661, 0.10303661]","[1.04122121e-02 5.60881715e-02 1.38866819e-01 2.11524430e-01
 2.23506172e-01 1.74957783e-01 1.05735726e-01 5.07405633e-02
 1.97272879e-02 6.30690241e-03 1.67675005e-03 3.73867136e-04
 7.03636327e-05 1.12308178e-05 1.52522803e-06 1.76602256e-07
 1.74487675e-08 1.47067787e-09 1.05593284e-10 6.44156950e-12
 3.32706085e-13 1.46549439e-14 7.28583860e-16 2.49800181e-16
 2.56739074e-16 2.72351586e-16 2.56739074e-16 2.63677968e-16
 2.49800181e-16 2.35922393e-16 2.04697370e-16 1.92554306e-16]",159978.62
3890259,27,"[0.04022602, 0.10892223, 0.045653418, 0.103627205, 0.14141238, 0.26003498, 0.17991757, 0.0062178588, 0.114867814, 0.0108429855, 0.062344804, 0.008123498, 0.038846936, 0.14100806, 0.0033830546, 0.015444283, 0.117799476, 0.067054674, 0.019396784, 0.34717077, 0.0052459883, 0.12575322, 0.24833414, 0.028587487, 0.00727249, 0.025284192, 0.049657807]","[7.68831146e-02 2.19873963e-01 2.86655329e-01 2.27058127e-01
 1.22814163e-01 4.83174248e-02 1.43747698e-02 3.31840875e-03
 6.05043863e-04 8.82139351e-05 1.03725001e-05 9.89173603e-07
 7.67630035e-08 4.85435223e-09 2.50079715e-10 1.04755291e-11
 3.55765764e-13 9.94690441e-15 4.22188326e-16 1.98788468e-16
 1.93421668e-16 2.05564732e-16 1.82579646e-16 2.17870427e-16
 2.49800181e-16 2.35922393e-16 2.32452946e-16 2.30718222e-16]",142735.16
3879863,13,"[0.07445436, 0.008507526, 0.08506916, 0.7835, 0.011791182, 0.034743436, 0.026003994, 0.076536074, 0.12907518, 0.013012318, 0.21419542, 0.04301755, 0.05519515]","[9.52478259e-02 4.28213714e-01 3.32857248e-01 1.17036763e-01
 2.34339332e-02 2.95083630e-03 2.45369934e-04 1.37722228e-05
 5.23712697e-07 1.33296336e-08 2.20407078e-10 2.23948464e-12
 1.27675648e-14 2.22044605e-16]",120371.73
3879773,28,"[0.02474241, 0.045061104, 0.026071398, 0.033250075, 0.03160029, 0.005724387, 0.024574392, 0.103656135, 0.10515888, 0.07405018, 0.0065089487, 0.03126814, 0.18804255, 0.14726976, 0.023027692, 0.007922913, 0.034969788, 0.024257744, 0.024660736, 0.014542508, 0.017649464, 0.12891144, 0.012190423, 0.008601938, 0.041445807, 0.07625847, 0.020132048, 0.007514414]","[2.57999337e-01 3.68200382e-01 2.42141328e-01 9.77896544e-02
 2.72697929e-02 5.59792768e-03 8.80641687e-04 1.09127120e-04
 1.08647012e-05 8.81934494e-07 5.90206277e-08 3.28362954e-09
 1.52819744e-10 5.97575917e-12 1.97042903e-13 5.69596453e-15
 3.87060176e-16 2.31802424e-16 1.88109077e-16 1.93530088e-16
 2.32452946e-16 2.38524478e-16 2.47848617e-16 2.21394084e-16
 2.31151903e-16 2.37657116e-16 2.15105711e-16 1.80411242e-16
 1.38777878e-16]",136214.5
3879847,28,"[0.0231058, 0.53398705, 0.04841549, 0.0066133877, 0.0344632, 0.032057665, 0.0738484, 0.04954158, 0.01680185, 0.03152105, 0.05330667, 0.027445955, 0.13892435, 0.056791037, 0.007131588, 0.17994143, 0.00957942, 0.17805426, 0.36873874, 0.06291633, 0.28914115, 0.05942754, 0.013640234, 0.056505617, 0.086884834, 0.0342451, 0.17356262, 0.049506463]","[4.26026884e-02 1.62911568e-01 2.68160127e-01 2.57046125e-01
 1.63065982e-01 7.35660181e-02 2.47181373e-02 6.38709527e-03
 1.29920874e-03 2.11710049e-04 2.80070123e-05 3.03838984e-06
 2.72363859e-07 2.02829025e-08 1.25924840e-09 6.52930249e-11
 2.82792305e-12 1.02332392e-13 3.27094182e-15 2.81521564e-16
 2.27221670e-16 2.50342282e-16 2.78423118e-16 2.74086309e-16
 2.49800181e-16 2.22044605e-16 2.22044605e-16 2.22044605e-16
 2.08166817e-16]",136674.64
3879862,22,"[0.02786202, 0.030637331, 0.047615264, 0.07006219, 0.27283856, 0.04889805, 0.05423104, 0.081068635, 0.85969615, 0.019781066, 0.14821477, 0.018996542, 0.058988947, 0.037499852, 0.006531429, 0.028261267, 0.029519195, 0.019385811, 0.00985931, 0.028628573, 0.098611765, 0.14503188]","[3.55572557e-02 2.70401530e-01 3.56307625e-01 2.24521121e-01
 8.60106779e-02 2.23500359e-02 4.19177419e-03 5.90124430e-04
 6.40185861e-05 5.44850482e-06 3.68236799e-07 1.99158241e-08
 8.65421283e-10 3.02336201e-11 8.47081682e-13 1.91568224e-14
 5.61616725e-16 2.20309881e-16 2.18575158e-16 2.56739074e-16
 2.49800181e-16 1.94289029e-16 1.94289029e-16]",120344.89
3879817,22,"[0.45151874, 0.02456474, 0.018144716, 0.020026935, 0.016551066, 0.037587974, 0.052415874, 0.07193845, 0.16017024, 0.023054242, 0.39234415, 0.05633935, 0.039501432, 0.029420823, 0.15510473, 0.041183513, 0.047013115, 0.024081143, 0.034133125, 0.02272796, 0.05691759, 0.01364028]","[1.24322270e-01 3.10864566e-01 3.14424006e-01 1.73210658e-01
 6.00696989e-02 1.42889221e-02 2.46473214e-03 3.20237496e-04
 3.21885906e-05 2.55079889e-06 1.61487352e-07 8.23953524e-09
 3.40540824e-10 1.14204787e-11 3.10484121e-13 7.03903353e-15
 3.66324809e-16 2.59991681e-16 2.38524478e-16 2.01227923e-16
 2.08166817e-16 2.49800181e-16 2.22044605e-16]",118442.83
3879825,25,"[0.0534497, 0.08371685, 0.7835, 0.120382376, 0.014793155, 0.03057083, 0.16439834, 0.13582374, 0.059614792, 0.35768965, 0.007379948, 0.0059529, 0.015207056, 0.008260707, 0.010978489, 0.031609025, 0.16591717, 0.0493478, 0.07994212, 0.021030208, 0.037234608, 0.026199969, 0.02834022, 0.37178233, 0.037158214]","[2.49916439e-02 1.52190296e-01 2.89545785e-01 2.80169479e-01
 1.65091458e-01 6.52063375e-02 1.83156443e-02 3.80619724e-03
 6.01644973e-04 7.38021919e-05 7.12919735e-06 5.48116551e-07
 3.37907976e-08 1.67832336e-09 6.73137362e-11 2.18020328e-12
 5.70984232e-14 1.43938680e-15 2.80157841e-16 2.61075883e-16
 2.61943245e-16 2.26381414e-16 2.22044605e-16 2.22044605e-16
 2.22044605e-16 2.22044605e-16]",128030.98
3879750,28,"[0.0272068, 0.01683877, 0.011444431, 0.014904304, 0.099490486, 0.07394734, 0.007551696, 0.032899678, 0.021845043, 0.21856578, 0.030946665, 0.05990247, 0.061165795, 0.024615362, 0.007620608, 0.025191443, 0.046522215, 0.063412204, 0.019301983, 0.0715042, 0.48197982, 0.96626115, 0.5202953, 0.01743585, 0.45972598, 0.0057623168, 0.07911368, 0.1352822]","[1.31759407e-03 4.32300295e-02 1.66903457e-01 2.82110331e-01
 2.65925208e-01 1.56487686e-01 6.20906315e-02 1.75665486e-02
 3.69166549e-03 5.93904048e-04 7.47973382e-05 7.49875241e-06
 6.05947544e-07 3.98292624e-08 2.14345502e-09 9.48464948e-11
 3.45885530e-12 1.04222700e-13 2.81423732e-15 2.84420111e-16
 2.12449416e-16 1.86265933e-16 2.16840434e-16 2.53269627e-16
 2.63677968e-16 2.49800181e-16 2.22044605e-16 1.80411242e-16
 1.66533454e-16]",138632.32
